"id","internal_id","state_name","city_name","village_name","neighborhood_name","location_type"
3163,44840,"Кюстендил",NULL,"Копиловци",NULL,"village"
3164,44888,"Кюстендил",NULL,"Бабино",NULL,"village"
3165,44890,"Кюстендил",NULL,"Бабинска Река",NULL,"village"
3166,44892,"Кюстендил",NULL,"Бадино",NULL,"village"
3167,44894,"Кюстендил",NULL,"Баланово",NULL,"village"
3168,44897,"Кюстендил",NULL,"Бараково",NULL,"village"
3169,44901,"Кюстендил",NULL,"Берсин",NULL,"village"
3170,44903,"Кюстендил",NULL,"Бистрица",NULL,"village"
3171,44936,"Кюстендил",NULL,"Блажиево",NULL,"village"
3172,44938,"Кюстендил",NULL,"Блатец",NULL,"village"
3173,44940,"Кюстендил",NULL,"Блатино",NULL,"village"
3174,44942,"Кюстендил",NULL,"Блато",NULL,"village"
3175,44944,"Кюстендил",NULL,"Бобешино",NULL,"village"
3176,44946,"Кюстендил",NULL,"Богослов",NULL,"village"
3177,44948,"Кюстендил",NULL,"Боровец",NULL,"village"
3178,44951,"Кюстендил",NULL,"Брест",NULL,"village"
3179,44953,"Кюстендил",NULL,"Буново",NULL,"village"
3180,44955,"Кюстендил",NULL,"Бураново",NULL,"village"
3181,44957,"Кюстендил",NULL,"Бъзовица",NULL,"village"
3182,44959,"Кюстендил",NULL,"Ваксево",NULL,"village"
3183,44961,"Кюстендил",NULL,"Ветрен",NULL,"village"
3184,44963,"Кюстендил",NULL,"Висока Могила",NULL,"village"
3185,44965,"Кюстендил",NULL,"Вратца",NULL,"village"
3186,44967,"Кюстендил",NULL,"Вуково",NULL,"village"
3187,44969,"Кюстендил",NULL,"Габрешевци",NULL,"village"
3188,44971,"Кюстендил",NULL,"Гирчевци",NULL,"village"
3189,44973,"Кюстендил",NULL,"Голема Фуча",NULL,"village"
3190,44976,"Кюстендил",NULL,"Големо Село",NULL,"village"
3191,44982,"Кюстендил",NULL,"Голям Върбовник",NULL,"village"
3192,44984,"Кюстендил",NULL,"Горановци",NULL,"village"
3193,44986,"Кюстендил",NULL,"Горна Брестница",NULL,"village"
3194,44988,"Кюстендил",NULL,"Горна Гращица",NULL,"village"
3195,44990,"Кюстендил",NULL,"Горна Козница",NULL,"village"
3196,44992,"Кюстендил",NULL,"Горни Коритен",NULL,"village"
3197,44994,"Кюстендил",NULL,"Горно Кобиле",NULL,"village"
3198,44996,"Кюстендил",NULL,"Горно Уйно",NULL,"village"
3199,44998,"Кюстендил",NULL,"Грамаде",NULL,"village"
3200,45000,"Кюстендил",NULL,"Грамаждано",NULL,"village"
3201,45003,"Кюстендил",NULL,"Граница",NULL,"village"
3202,45011,"Кюстендил",NULL,"Гурбановци",NULL,"village"
3203,45013,"Кюстендил",NULL,"Гърбино",NULL,"village"
3204,45015,"Кюстендил",NULL,"Гърляно",NULL,"village"
3205,45020,"Кюстендил",NULL,"Дворище",NULL,"village"
3206,45022,"Кюстендил",NULL,"Делян",NULL,"village"
3207,45024,"Кюстендил",NULL,"Джерман",NULL,"village"
3208,45052,"Кюстендил",NULL,"Длъхчево - Сабляр",NULL,"village"
3209,45054,"Кюстендил",NULL,"Добри Дол",NULL,"village"
3210,45057,"Кюстендил",NULL,"Доброво",NULL,"village"
3211,45059,"Кюстендил",NULL,"Дождевица",NULL,"village"
3212,45061,"Кюстендил",NULL,"Долистово",NULL,"village"
3213,45063,"Кюстендил",NULL,"Долна Гращица",NULL,"village"
3214,45065,"Кюстендил",NULL,"Долна Козница",NULL,"village"
3215,45067,"Кюстендил",NULL,"Долни Коритен",NULL,"village"
3216,45069,"Кюстендил",NULL,"Долно Кобиле",NULL,"village"
3217,45071,"Кюстендил",NULL,"Долно Село",NULL,"village"
3218,45073,"Кюстендил",NULL,"Долно Уйно",NULL,"village"
3219,45075,"Кюстендил",NULL,"Драговищица",NULL,"village"
3220,45078,"Кюстендил",NULL,"Драгодан",NULL,"village"
3221,45080,"Кюстендил",NULL,"Драгойчинци",NULL,"village"
3222,45082,"Кюстендил",NULL,"Друмохар",NULL,"village"
3223,45084,"Кюстендил",NULL,"Дяково",NULL,"village"
3224,45086,"Кюстендил",NULL,"Еремия",NULL,"village"
3225,45088,"Кюстендил",NULL,"Жабокрът",NULL,"village"
3226,45092,"Кюстендил",NULL,"Жеравино",NULL,"village"
3227,45094,"Кюстендил",NULL,"Жиленци",NULL,"village"
3228,45107,"Кюстендил",NULL,"Згурово",NULL,"village"
3229,45109,"Кюстендил",NULL,"Злогош",NULL,"village"
3230,45111,"Кюстендил",NULL,"Ивановци",NULL,"village"
3231,45113,"Кюстендил",NULL,"Илия",NULL,"village"
3232,45115,"Кюстендил",NULL,"Кадровица",NULL,"village"
3233,45117,"Кюстендил",NULL,"Каменик",NULL,"village"
3234,45119,"Кюстендил",NULL,"Каменичка Скакавица",NULL,"village"
3235,45121,"Кюстендил",NULL,"Катрище",NULL,"village"
3236,45123,"Кюстендил",NULL,"Киселица",NULL,"village"
3237,45125,"Кюстендил",NULL,"Коприва",NULL,"village"
3238,45127,"Кюстендил",NULL,"Коркина",NULL,"village"
3239,45129,"Кюстендил",NULL,"Косово",NULL,"village"
3240,45131,"Кюстендил",NULL,"Крайни Дол",NULL,"village"
3241,45133,"Кюстендил",NULL,"Крайници",NULL,"village"
3242,45158,"Кюстендил",NULL,"Кременик",NULL,"village"
3243,45160,"Кюстендил",NULL,"Крумово",NULL,"village"
3244,45162,"Кюстендил",NULL,"Кутугерци",NULL,"village"
3245,45164,"Кюстендил",NULL,"Кършалево",NULL,"village"
3246,45166,"Кюстендил",NULL,"Лелинци",NULL,"village"
3247,45168,"Кюстендил",NULL,"Леска",NULL,"village"
3248,45170,"Кюстендил",NULL,"Лиляч",NULL,"village"
3249,45172,"Кюстендил",NULL,"Лисец",NULL,"village"
3250,45174,"Кюстендил",NULL,"Лозно",NULL,"village"
3251,45183,"Кюстендил",NULL,"Локвата",NULL,"village"
3252,45185,"Кюстендил",NULL,"Ломница",NULL,"village"
3253,45187,"Кюстендил",NULL,"Мазарачево",NULL,"village"
3254,45189,"Кюстендил",NULL,"Мала Фуча",NULL,"village"
3255,45191,"Кюстендил",NULL,"Мали Върбовник",NULL,"village"
3256,45193,"Кюстендил",NULL,"Мало Село",NULL,"village"
3257,45196,"Кюстендил",NULL,"Метохия",NULL,"village"
3258,45198,"Кюстендил",NULL,"Мламолово",NULL,"village"
3259,45205,"Кюстендил",NULL,"Мурсалево",NULL,"village"
3260,45213,"Кюстендил",NULL,"Мърводол",NULL,"village"
3261,45215,"Кюстендил",NULL,"Невестино",NULL,"village"
3262,45225,"Кюстендил",NULL,"Неделкова Гращица",NULL,"village"
3263,45236,"Кюстендил",NULL,"Овчарци",NULL,"village"
3264,45264,"Кюстендил",NULL,"Падала",NULL,"village"
3265,45266,"Кюстендил",NULL,"Палатово",NULL,"village"
3266,45268,"Кюстендил",NULL,"Паничарево",NULL,"village"
3267,45271,"Кюстендил",NULL,"Пастра",NULL,"village"
3268,45273,"Кюстендил",NULL,"Пастух",NULL,"village"
3269,45275,"Кюстендил",NULL,"Пелатиково",NULL,"village"
3270,45277,"Кюстендил",NULL,"Пиперево",NULL,"village"
3271,45279,"Кюстендил",NULL,"Пиперков Чифлик",NULL,"village"
3272,45291,"Кюстендил",NULL,"Побит Камък",NULL,"village"
3273,45294,"Кюстендил",NULL,"Полетинци",NULL,"village"
3274,45296,"Кюстендил",NULL,"Полска Скакавица",NULL,"village"
3275,45298,"Кюстендил",NULL,"Пороминово",NULL,"village"
3276,45300,"Кюстендил",NULL,"Преколница",NULL,"village"
3277,45302,"Кюстендил",NULL,"Радловци",NULL,"village"
3278,45304,"Кюстендил",NULL,"Раково",NULL,"village"
3279,45306,"Кюстендил",NULL,"Раненци",NULL,"village"
3280,45308,"Кюстендил",NULL,"Рашка Гращица",NULL,"village"
3281,45310,"Кюстендил",NULL,"Режинци",NULL,"village"
3282,45312,"Кюстендил",NULL,"Ресилово",NULL,"village"
3283,45343,"Кюстендил",NULL,"Раждавица",NULL,"village"
3284,45345,"Кюстендил",NULL,"Ръсово",NULL,"village"
3285,45347,"Кюстендил",NULL,"Савойски",NULL,"village"
3286,45349,"Кюстендил",NULL,"Сажденик",NULL,"village"
3287,45351,"Кюстендил",NULL,"Самораново",NULL,"village"
3288,45468,"Кюстендил",NULL,"Сапарево",NULL,"village"
3289,45508,"Кюстендил",NULL,"Скрино",NULL,"village"
3290,45510,"Кюстендил",NULL,"Скриняно",NULL,"village"
3291,45513,"Кюстендил",NULL,"Слатино",NULL,"village"
3292,45518,"Кюстендил",NULL,"Слокощица",NULL,"village"
3293,45535,"Кюстендил",NULL,"Смоличано",NULL,"village"
3294,45537,"Кюстендил",NULL,"Смочево",NULL,"village"
3295,45540,"Кюстендил",NULL,"Соволяно",NULL,"village"
3296,45549,"Кюстендил",NULL,"Сопово",NULL,"village"
3297,45551,"Кюстендил",NULL,"Средорек",NULL,"village"
3298,45553,"Кюстендил",NULL,"Стенско",NULL,"village"
3299,45555,"Кюстендил",NULL,"Стоб",NULL,"village"
3300,45558,"Кюстендил",NULL,"Страдалово",NULL,"village"
3301,45560,"Кюстендил",NULL,"Сушица",NULL,"village"
3302,45562,"Кюстендил",NULL,"Таваличево",NULL,"village"
3303,45564,"Кюстендил",NULL,"Тишаново",NULL,"village"
3304,45566,"Кюстендил",NULL,"Тополница",NULL,"village"
3305,45569,"Кюстендил",NULL,"Трекляно",NULL,"village"
3306,45571,"Кюстендил",NULL,"Търновлаг",NULL,"village"
3307,45573,"Кюстендил",NULL,"Търсино",NULL,"village"
3308,45575,"Кюстендил",NULL,"Усойка",NULL,"village"
3309,45584,"Кюстендил",NULL,"Уши",NULL,"village"
3310,45586,"Кюстендил",NULL,"Фролош",NULL,"village"
3311,45588,"Кюстендил",NULL,"Церовица",NULL,"village"
3312,45590,"Кюстендил",NULL,"Циклово",NULL,"village"
3313,45592,"Кюстендил",NULL,"Црешново",NULL,"village"
3314,45594,"Кюстендил",NULL,"Църварица",NULL,"village"
3315,45596,"Кюстендил",NULL,"Цървена Ябълка",NULL,"village"
3316,45598,"Кюстендил",NULL,"Цървендол",NULL,"village"
3317,45600,"Кюстендил",NULL,"Цървеняно",NULL,"village"
3318,45602,"Кюстендил",NULL,"Цървище",NULL,"village"
3319,45604,"Кюстендил",NULL,"Чеканец",NULL,"village"
3320,45606,"Кюстендил",NULL,"Червен Брег",NULL,"village"
3321,45629,"Кюстендил",NULL,"Четирци",NULL,"village"
3322,45631,"Кюстендил",NULL,"Чешлянци",NULL,"village"
3323,45633,"Кюстендил",NULL,"Чудинци",NULL,"village"
3324,45635,"Кюстендил",NULL,"Шатрово",NULL,"village"
3325,45637,"Кюстендил",NULL,"Шипочано",NULL,"village"
3326,45639,"Кюстендил",NULL,"Шишковци",NULL,"village"
3327,45641,"Кюстендил",NULL,"Ябълково",NULL,"village"
3328,45653,"Кюстендил",NULL,"Яхиново",NULL,"village"
3329,45695,"Кюстендил",NULL,"Паничище",NULL,"village"
3330,46756,"Велико Търново",NULL,"Поликраище",NULL,"village"
3331,47127,"Велико Търново",NULL,"Присово",NULL,"village"
3332,47174,"Велико Търново",NULL,"Масларево",NULL,"village"
3333,47176,"Велико Търново",NULL,"Полски Сеновец",NULL,"village"
3334,47185,"Велико Търново",NULL,"Павел",NULL,"village"
3335,47195,"Велико Търново",NULL,"Алеково",NULL,"village"
3336,47207,"Велико Търново",NULL,"Александрово",NULL,"village"
3337,47213,"Велико Търново",NULL,"Аплаци",NULL,"village"
3338,47215,"Велико Търново",NULL,"Арбанаси",NULL,"village"
3339,47244,"Велико Търново",NULL,"Асеново",NULL,"village"
3340,47246,"Велико Търново",NULL,"Багалевци",NULL,"village"
3341,47248,"Велико Търново",NULL,"Бадевци",NULL,"village"
3342,47250,"Велико Търново",NULL,"Баевци",NULL,"village"
3343,47252,"Велико Търново",NULL,"Баждари",NULL,"village"
3344,47254,"Велико Търново",NULL,"Балван",NULL,"village"
3345,47258,"Велико Търново",NULL,"Балканци",NULL,"village"
3346,47260,"Велико Търново",NULL,"Балуци",NULL,"village"
3347,47262,"Велико Търново",NULL,"Батак",NULL,"village"
3348,47275,"Велико Търново",NULL,"Беброво",NULL,"village"
3349,47279,"Велико Търново",NULL,"Бейковци",NULL,"village"
3350,47281,"Велико Търново",NULL,"Белчевци",NULL,"village"
3351,47283,"Велико Търново",NULL,"Беляковец",NULL,"village"
3352,47290,"Велико Търново",NULL,"Берковци",NULL,"village"
3353,47292,"Велико Търново",NULL,"Бижовци",NULL,"village"
3354,47294,"Велико Търново",NULL,"Благоево",NULL,"village"
3355,47299,"Велико Търново",NULL,"Блъсковци",NULL,"village"
3356,47301,"Велико Търново",NULL,"Богданско",NULL,"village"
3357,47303,"Велико Търново",NULL,"Бойковци",NULL,"village"
3358,47305,"Велико Търново",NULL,"Бойчовци",NULL,"village"
3359,47307,"Велико Търново",NULL,"Босевци",NULL,"village"
3360,47309,"Велико Търново",NULL,"Бочковци",NULL,"village"
3361,47311,"Велико Търново",NULL,"Бояновци",NULL,"village"
3362,47313,"Велико Търново",NULL,"Бранковци",NULL,"village"
3363,47315,"Велико Търново",NULL,"Брезово",NULL,"village"
3364,47317,"Велико Търново",NULL,"Бръчковци",NULL,"village"
3365,47319,"Велико Търново",NULL,"Бряговица",NULL,"village"
3366,47324,"Велико Търново",NULL,"Буйновци",NULL,"village"
3367,47328,"Велико Търново",NULL,"Буковец",NULL,"village"
3368,47330,"Велико Търново",NULL,"Бутово",NULL,"village"
3369,47339,"Велико Търново",NULL,"Българско Сливово",NULL,"village"
3370,47369,"Велико Търново",NULL,"Бяла Река",NULL,"village"
3371,47416,"Велико Търново",NULL,"Бялковци",NULL,"village"
3372,47418,"Велико Търново",NULL,"Валето",NULL,"village"
3373,47421,"Велико Търново",NULL,"Вардим",NULL,"village"
3374,47440,"Велико Търново",NULL,"Велковци",NULL,"village"
3375,47442,"Велико Търново",NULL,"Велчево",NULL,"village"
3376,47444,"Велико Търново",NULL,"Веселина",NULL,"village"
3377,47448,"Велико Търново",NULL,"Ветринци",NULL,"village"
3378,47450,"Велико Търново",NULL,"Виларе",NULL,"village"
3379,47452,"Велико Търново",NULL,"Виноград",NULL,"village"
3380,47455,"Велико Търново",NULL,"Високовци",NULL,"village"
3381,47457,"Велико Търново",NULL,"Вишовград",NULL,"village"
3382,47463,"Велико Търново",NULL,"Владислав",NULL,"village"
3383,47465,"Велико Търново",NULL,"Водно",NULL,"village"
3384,47467,"Велико Търново",NULL,"Водолей",NULL,"village"
3385,47469,"Велико Търново",NULL,"Войнежа",NULL,"village"
3386,47471,"Велико Търново",NULL,"Вонеща Вода",NULL,"village"
3387,47476,"Велико Търново",NULL,"Въглевци",NULL,"village"
3388,47480,"Велико Търново",NULL,"Вълчовци",NULL,"village"
3389,47482,"Велико Търново",NULL,"Върбица",NULL,"village"
3390,47486,"Велико Търново",NULL,"Върбовка",NULL,"village"
3391,47492,"Велико Търново",NULL,"Вързилковци",NULL,"village"
3392,47494,"Велико Търново",NULL,"Вързулица",NULL,"village"
3393,47496,"Велико Търново",NULL,"Габрака",NULL,"village"
3394,47498,"Велико Търново",NULL,"Габровци",NULL,"village"
3395,47500,"Велико Търново",NULL,"Ганев Дол",NULL,"village"
3396,47502,"Велико Търново",NULL,"Гащевци",NULL,"village"
3397,47504,"Велико Търново",NULL,"Глоговец",NULL,"village"
3398,47506,"Велико Търново",NULL,"Големаните",NULL,"village"
3399,47508,"Велико Търново",NULL,"Горановци",NULL,"village"
3400,47510,"Велико Търново",NULL,"Горна Липница",NULL,"village"
3401,47519,"Велико Търново",NULL,"Горна Студена",NULL,"village"
3402,47531,"Велико Търново",NULL,"Горна Хаджийска",NULL,"village"
3403,47533,"Велико Търново",NULL,"Горни Край",NULL,"village"
3404,47535,"Велико Търново",NULL,"Горни Танчевци",NULL,"village"
3405,47537,"Велико Търново",NULL,"Горска",NULL,"village"
3406,47539,"Велико Търново",NULL,"Горски Горен Тръмбеш",NULL,"village"
3407,47542,"Велико Търново",NULL,"Горски Долен Тръмбеш",NULL,"village"
3408,47544,"Велико Търново",NULL,"Горски Сеновец",NULL,"village"
3409,47548,"Велико Търново",NULL,"Горско Калугерово",NULL,"village"
3410,47550,"Велико Търново",NULL,"Горско Косово",NULL,"village"
3411,47554,"Велико Търново",NULL,"Горско Ново Село",NULL,"village"
3412,47561,"Велико Търново",NULL,"Горско Писарево",NULL,"village"
3413,47563,"Велико Търново",NULL,"Граматици",NULL,"village"
3414,47565,"Велико Търново",NULL,"Гърдевци",NULL,"village"
3415,47567,"Велико Търново",NULL,"Давери",NULL,"village"
3416,47569,"Велико Търново",NULL,"Дайновци",NULL,"village"
3417,47571,"Велико Търново",NULL,"Дебели Рът",NULL,"village"
3418,47573,"Велико Търново",NULL,"Дедина",NULL,"village"
3419,47575,"Велико Търново",NULL,"Дединци",NULL,"village"
3420,47577,"Велико Търново",NULL,"Делова Махала",NULL,"village"
3421,47579,"Велико Търново",NULL,"Деляновци",NULL,"village"
3422,47582,"Велико Търново",NULL,"Дечковци",NULL,"village"
3423,47584,"Велико Търново",NULL,"Джулюница",NULL,"village"
3424,47618,"Велико Търново",NULL,"Димовци",NULL,"village"
3425,47620,"Велико Търново",NULL,"Димча",NULL,"village"
3426,47626,"Велико Търново",NULL,"Дичин",NULL,"village"
3427,47628,"Велико Търново",NULL,"Добревци",NULL,"village"
3428,47630,"Велико Търново",NULL,"Добри Дял",NULL,"village"
3429,47642,"Велико Търново",NULL,"Дойновци",NULL,"village"
3430,47644,"Велико Търново",NULL,"Долна Липница",NULL,"village"
3431,47649,"Велико Търново",NULL,"Долни Дамяновци",NULL,"village"
3432,47651,"Велико Търново",NULL,"Долни Марян",NULL,"village"
3433,47653,"Велико Търново",NULL,"Долни Танчевци",NULL,"village"
3434,47655,"Велико Търново",NULL,"Донковци",NULL,"village"
3435,47657,"Велико Търново",NULL,"Драганово",NULL,"village"
3436,47686,"Велико Търново",NULL,"Драгановци",NULL,"village"
3437,47688,"Велико Търново",NULL,"Драганосковци",NULL,"village"
3438,47690,"Велико Търново",NULL,"Драгижево",NULL,"village"
3439,47705,"Велико Търново",NULL,"Драгийци",NULL,"village"
3440,47707,"Велико Търново",NULL,"Драгневци",NULL,"village"
3441,47709,"Велико Търново",NULL,"Драгомирово",NULL,"village"
3442,47722,"Велико Търново",NULL,"Дрента",NULL,"village"
3443,47724,"Велико Търново",NULL,"Дуковци",NULL,"village"
3444,47726,"Велико Търново",NULL,"Дунавци",NULL,"village"
3445,47728,"Велико Търново",NULL,"Дуровци",NULL,"village"
3446,47730,"Велико Търново",NULL,"Дълги Припек",NULL,"village"
3447,47732,"Велико Търново",NULL,"Дъскот",NULL,"village"
3448,47741,"Велико Търново",NULL,"Емен",NULL,"village"
3449,47743,"Велико Търново",NULL,"Железарци",NULL,"village"
3450,47745,"Велико Търново",NULL,"Зеленик",NULL,"village"
3451,47747,"Велико Търново",NULL,"Иванивановци",NULL,"village"
3452,47749,"Велико Търново",NULL,"Ивановци",NULL,"village"
3453,47751,"Велико Търново",NULL,"Иванча",NULL,"village"
3454,47755,"Велико Търново",NULL,"Игнатовци",NULL,"village"
3455,47757,"Велико Търново",NULL,"Илаков Рът",NULL,"village"
3456,47759,"Велико Търново",NULL,"Илевци",NULL,"village"
3457,47761,"Велико Търново",NULL,"Илиювци",NULL,"village"
3458,47763,"Велико Търново",NULL,"Йовчевци",NULL,"village"
3459,47765,"Велико Търново",NULL,"Кавлак",NULL,"village"
3460,47767,"Велико Търново",NULL,"Калайджии",NULL,"village"
3461,47769,"Велико Търново",NULL,"Камен",NULL,"village"
3462,47781,"Велико Търново",NULL,"Каменари",NULL,"village"
3463,47783,"Велико Търново",NULL,"Кантари",NULL,"village"
3464,47785,"Велико Търново",NULL,"Караиванци",NULL,"village"
3465,47787,"Велико Търново",NULL,"Караисен",NULL,"village"
3466,47805,"Велико Търново",NULL,"Карандили",NULL,"village"
3467,47807,"Велико Търново",NULL,"Каранци",NULL,"village"
3468,47809,"Велико Търново",NULL,"Кесарево",NULL,"village"
3469,47828,"Велико Търново",NULL,"Киревци",NULL,"village"
3470,47830,"Велико Търново",NULL,"Кисьовци",NULL,"village"
3471,47832,"Велико Търново",NULL,"Кладни Дял",NULL,"village"
3472,47834,"Велико Търново",NULL,"Климентово",NULL,"village"
3473,47838,"Велико Търново",NULL,"Клъшка Река",NULL,"village"
3474,47840,"Велико Търново",NULL,"Коевци",NULL,"village"
3475,47842,"Велико Търново",NULL,"Кожлювци",NULL,"village"
3476,47844,"Велико Търново",NULL,"Козаревец",NULL,"village"
3477,47864,"Велико Търново",NULL,"Козловец",NULL,"village"
3478,47896,"Велико Търново",NULL,"Козя Река",NULL,"village"
3479,47898,"Велико Търново",NULL,"Колари",NULL,"village"
3480,47900,"Велико Търново",NULL,"Константин",NULL,"village"
3481,47907,"Велико Търново",NULL,"Косевци",NULL,"village"
3482,47909,"Велико Търново",NULL,"Костел",NULL,"village"
3483,47911,"Велико Търново",NULL,"Котуци",NULL,"village"
3484,47913,"Велико Търново",NULL,"Красно Градище",NULL,"village"
3485,47916,"Велико Търново",NULL,"Крилювци",NULL,"village"
3486,47918,"Велико Търново",NULL,"Крумчевци",NULL,"village"
3487,47920,"Велико Търново",NULL,"Крушето",NULL,"village"
3488,47929,"Велико Търново",NULL,"Куцаровци",NULL,"village"
3489,47931,"Велико Търново",NULL,"Куцина",NULL,"village"
3490,47935,"Велико Търново",NULL,"Къпиново",NULL,"village"
3491,47937,"Велико Търново",NULL,"Лагерите",NULL,"village"
3492,47939,"Велико Търново",NULL,"Лазарци",NULL,"village"
3493,47941,"Велико Търново",NULL,"Леденик",NULL,"village"
3494,47948,"Велико Търново",NULL,"Лесиче",NULL,"village"
3495,47950,"Велико Търново",NULL,"Лесичери",NULL,"village"
3496,47954,"Велико Търново",NULL,"Лозен",NULL,"village"
3497,47956,"Велико Търново",NULL,"Любенци",NULL,"village"
3498,47958,"Велико Търново",NULL,"Майско",NULL,"village"
3499,47961,"Велико Търново",NULL,"Малки Чифлик",NULL,"village"
3500,47966,"Велико Търново",NULL,"Марговци",NULL,"village"
3501,47968,"Велико Търново",NULL,"Мариновци",NULL,"village"
3502,47970,"Велико Търново",NULL,"Марян",NULL,"village"
3503,47972,"Велико Търново",NULL,"Махалници",NULL,"village"
3504,47974,"Велико Търново",NULL,"Мерданя",NULL,"village"
3505,47986,"Велико Търново",NULL,"Мийковци",NULL,"village"
3506,47988,"Велико Търново",NULL,"Миндя",NULL,"village"
3507,47992,"Велико Търново",NULL,"Миневци",NULL,"village"
3508,47994,"Велико Търново",NULL,"Мирово",NULL,"village"
3509,47997,"Велико Търново",NULL,"Мирчовци",NULL,"village"
3510,47999,"Велико Търново",NULL,"Михалци",NULL,"village"
3511,48006,"Велико Търново",NULL,"Мишеморков Хан",NULL,"village"
3512,48008,"Велико Търново",NULL,"Момин Сбор",NULL,"village"
3513,48010,"Велико Търново",NULL,"Морава",NULL,"village"
3514,48042,"Велико Търново",NULL,"Мусина",NULL,"village"
3515,48044,"Велико Търново",NULL,"Мъртвината",NULL,"village"
3516,48046,"Велико Търново",NULL,"Нацовци",NULL,"village"
3517,48048,"Велико Търново",NULL,"Недан",NULL,"village"
3518,48060,"Велико Търново",NULL,"Нешевци",NULL,"village"
3519,48062,"Велико Търново",NULL,"Николаево",NULL,"village"
3520,48067,"Велико Търново",NULL,"Никюп",NULL,"village"
3521,48070,"Велико Търново",NULL,"Ничовци",NULL,"village"
3522,48072,"Велико Търново",NULL,"Нова Върбовка",NULL,"village"
3523,48074,"Велико Търново",NULL,"Ново Градище",NULL,"village"
3524,48076,"Велико Търново",NULL,"Ново Село",NULL,"village"
3525,48079,"Велико Търново",NULL,"Новогорци",NULL,"village"
3526,48081,"Велико Търново",NULL,"Нюшковци",NULL,"village"
3527,48083,"Велико Търново",NULL,"Обединение",NULL,"village"
3528,48085,"Велико Търново",NULL,"Овощна",NULL,"village"
3529,48087,"Велико Търново",NULL,"Овча Могила",NULL,"village"
3530,48121,"Велико Търново",NULL,"Ореш",NULL,"village"
3531,48150,"Велико Търново",NULL,"Орловец",NULL,"village"
3532,48153,"Велико Търново",NULL,"Паисий",NULL,"village"
3533,48156,"Велико Търново",NULL,"Палици",NULL,"village"
3534,48158,"Велико Търново",NULL,"Папратлива",NULL,"village"
3535,48160,"Велико Търново",NULL,"Паскалевец",NULL,"village"
3536,48164,"Велико Търново",NULL,"Патреш",NULL,"village"
3537,48169,"Велико Търново",NULL,"Пейковци",NULL,"village"
3538,48171,"Велико Търново",NULL,"Петко Каравелово",NULL,"village"
3539,48176,"Велико Търново",NULL,"Петковци",NULL,"village"
3540,48178,"Велико Търново",NULL,"Пирамидата",NULL,"village"
3541,48180,"Велико Търново",NULL,"Писарево",NULL,"village"
3542,48186,"Велико Търново",NULL,"Плаково",NULL,"village"
3543,48188,"Велико Търново",NULL,"Пожерник",NULL,"village"
3544,48190,"Велико Търново",NULL,"Поповци",NULL,"village"
3545,48192,"Велико Търново",NULL,"Попрусевци",NULL,"village"
3546,48194,"Велико Търново",NULL,"Попска",NULL,"village"
3547,48196,"Велико Търново",NULL,"Правда",NULL,"village"
3548,48209,"Велико Търново",NULL,"Продановци",NULL,"village"
3549,48211,"Велико Търново",NULL,"Пушево",NULL,"village"
3550,48214,"Велико Търново",NULL,"Пчелище",NULL,"village"
3551,48220,"Велико Търново",NULL,"Първомайци",NULL,"village"
3552,48279,"Велико Търново",NULL,"Пъровци",NULL,"village"
3553,48281,"Велико Търново",NULL,"Равново",NULL,"village"
3554,48283,"Велико Търново",NULL,"Раданово",NULL,"village"
3555,48295,"Велико Търново",NULL,"Радковци",NULL,"village"
3556,48297,"Велико Търново",NULL,"Радовци",NULL,"village"
3557,48299,"Велико Търново",NULL,"Разсоха",NULL,"village"
3558,48301,"Велико Търново",NULL,"Райковци",NULL,"village"
3559,48303,"Велико Търново",NULL,"Райновци",NULL,"village"
3560,48305,"Велико Търново",NULL,"Ралиновци",NULL,"village"
3561,48307,"Велико Търново",NULL,"Рашевци",NULL,"village"
3562,48309,"Велико Търново",NULL,"Раювци",NULL,"village"
3563,48311,"Велико Търново",NULL,"Ребревци",NULL,"village"
3564,48313,"Велико Търново",NULL,"Резач",NULL,"village"
3565,48315,"Велико Търново",NULL,"Рекичка",NULL,"village"
3566,48317,"Велико Търново",NULL,"Ресен",NULL,"village"
3567,48360,"Велико Търново",NULL,"Родина",NULL,"village"
3568,48364,"Велико Търново",NULL,"Росица",NULL,"village"
3569,48366,"Велико Търново",NULL,"Росно",NULL,"village"
3570,48368,"Велико Търново",NULL,"Русаля",NULL,"village"
3571,48370,"Велико Търново",NULL,"Русковци",NULL,"village"
3572,48372,"Велико Търново",NULL,"Руховци",NULL,"village"
3573,48374,"Велико Търново",NULL,"Самоводене",NULL,"village"
3574,48407,"Велико Търново",NULL,"Самсиите",NULL,"village"
3575,48409,"Велико Търново",NULL,"Светославци",NULL,"village"
3576,48411,"Велико Търново",NULL,"Сеймените",NULL,"village"
3577,48413,"Велико Търново",NULL,"Семковци",NULL,"village"
3578,48415,"Велико Търново",NULL,"Сливовица",NULL,"village"
3579,48417,"Велико Търново",NULL,"Сломер",NULL,"village"
3580,48420,"Велико Търново",NULL,"Совата",NULL,"village"
3581,48423,"Велико Търново",NULL,"Средни Колиби",NULL,"village"
3582,48425,"Велико Търново",NULL,"Средно Село",NULL,"village"
3583,48427,"Велико Търново",NULL,"Стамболово",NULL,"village"
3584,48437,"Велико Търново",NULL,"Стефан Стамболово",NULL,"village"
3585,48439,"Велико Търново",NULL,"Стойчевци",NULL,"village"
3586,48441,"Велико Търново",NULL,"Стояновци",NULL,"village"
